订单id,服务名称,服务内容,商家名称,商家ID,所属地区,所属经营单元,商家类型,合作商品渠道,合作商品类型,订单状态,签约模式,佣金状态,佣金策略,抽佣模式,所属行业,服务时间,服务时长,跟进人UID,跟进人昵称,跟进人岗位名称,订单取消原因
7420271798203713570,平台代运营服务,代运营,德胜饸饹面麻香鸡,7414842357080524837,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-10-01 ~ 2025-09-30,365天,594189119140639,主账号,owner,
7420261019005765641,平台代运营服务,代运营,鄢陵县彭记蛋糕店,7073416484243900429,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-10-01 ~ 2025-09-30,365天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,商户取消了本次合作
7420151520257509428,平台代运营服务,代运营,川钱钱火锅(新田360广场店),7405081692060370978,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-10-01 ~ 2025-09-30,365天,1192310341384376,许昌（凤）-袁飞,许昌总部运营岗,
7420089304510302244,平台代运营服务,代运营,哗众趣宠宠物会所,7369096604596439080,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-LE行业,2024-09-30 ~ 2025-09-29,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7419970786137638948,平台代运营服务,代运营,金领洋果行(行政南路店),7235107339706042405,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-30 ~ 2025-09-29,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7419964562357012489,平台代运营服务,代运营,酷哩鸡韩式酱炒炸鸡(鄢陵鼓楼广场店),7419957575094994981,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-09-30 ~ 2025-09-29,365天,3996100405240244,鄢陵（龙）张帅豪,鄢陵BD,
7419957795506325513,平台代运营服务,代运营,老城街小面(禹州总店),7419955146916808715,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-30 ~ 2025-09-29,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7419913695360780303,平台代运营服务,代运营,梨县瑜伽,7210773753892964352,许昌市-襄城县,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,综合-LE行业,2024-09-30 ~ 2025-09-29,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,商户取消了本次合作
7419906974705829907,平台代运营服务,代运营,爱麻室雀友俱乐部,7368815241210791999,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2024-09-30 ~ 2025-09-01,337天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7419901535243405349,平台代运营服务,代运营,禹州市酌浅啤酒馆（个体工商户）,7419866282332080137,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-09-30 ~ 2025-09-29,365天,552387276712204,王朝飞,操盘手,超时自动取消合作
7419899470651017253,平台代运营服务,代运营,味缘·全羊饸饹·生炝烩面,7372805756162295849,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-30 ~ 2025-09-29,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7419874737448355880,平台代运营服务,代运营,御螺坊螺蛳粉(钧州大街店),7395082477347375113,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-30 ~ 2025-09-01,337天,42234682544713,禹州（龙）-宋明阳,禹州BD,超时系统自动解约
7419777247894439936,平台代运营服务,代运营,则亦烫染造型,7419161925638866984,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,综合-丽人行业,2024-09-30 ~ 2025-09-27,363天,1389428445036670,王战洋,操盘手,
7419777264532850728,平台代运营服务,代运营,伊源五香牛肉(解放路店),7419210285921961984,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-09-30 ~ 2025-09-28,364天,1389428445036670,王战洋,操盘手,
7419658695678593065,平台代运营服务,代运营,白晓君顺店杂炣,7419615435639162892,许昌市-襄城县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-28,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7419643995985578025,平台代运营服务,代运营,姚记胡辣汤,7419520714799319049,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-16,353天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7419620526274840616,平台代运营服务,代运营,大别山茶栈,7418814760663140379,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-09-29 ~ 2025-09-10,347天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7419613312930924555,平台代运营服务,代运营,襄城县睿睿餐饮店广东肠粉,7413671714272135195,许昌市-襄城县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-28,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7419597711761164351,平台代运营服务,代运营,鄢陵县如是保健服务店（个体工商户）,7410986831891777547,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-09-29 ~ 2025-09-27,364天,4388887347861192,鄢陵（龙）-梁艳聪,鄢陵BD,
7419591061676066870,平台代运营服务,代运营,沙县小吃,7419269209106728994,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-28,365天,161006933772791,禹州（龙）-周进,禹州BD,
7419590137778341927,平台代运营服务,代运营,球迷台球俱乐部(褚河店),7419590571553900556,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-LE行业,2024-09-29 ~ 2025-09-28,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7419575046971459599,平台代运营服务,代运营,禹州一峰奇妙王国儿童乐园,7419530486520842303,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-LE行业,2024-09-29 ~ 2025-09-25,362天,552387276712204,王朝飞,操盘手,商户取消了本次合作
7419562518622013475,平台代运营服务,代运营,许昌繁花似锦文旅企业管理有限公司,7381355462274385958,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,酒旅行业,2024-09-29 ~ 2025-09-01,338天,1389428445036670,王战洋,操盘手,商户取消了本次合作
7419524170269575177,平台代运营服务,代运营,怡心饭店,7344678931787679778,许昌市-襄城县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-28,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7419521790693296140,平台代运营服务,代运营,禹州市炙友餐饮店（个体工商户）,7417488711153125395,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-28,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,超时自动取消合作
7419513878029027339,平台代运营服务,代运营,老味道麻酱米线,7419510822520522788,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-28,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7419506022615779365,平台代运营服务,代运营,陈记火焰醉鸭,7293469063253067791,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-10-04 ~ 2025-01-06,95天,1389428445036670,王战洋,操盘手,
7419506001097246732,平台代运营服务,代运营,夏記宫廷桃酥(许昌总店),7084175668824508457,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-10-12 ~ 2025-03-31,171天,3690439317919054,许昌（凤）-孟雪玲,许昌总部运营岗,
7419502435129460776,平台代运营服务,代运营,天冰冰淇淋(延安南路店),7258169126298847290,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,餐饮行业,2024-10-05 ~ 2025-01-05,93天,1389428445036670,王战洋,操盘手,
7419503035480573961,平台代运营服务,代运营,金水湾温泉洗浴,7286368882548279330,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2024-10-06 ~ 2025-03-31,177天,3690439317919054,许昌（凤）-孟雪玲,许昌总部运营岗,
7419502435129231400,平台代运营服务,代运营,许昌市东城区汉密西饼面包房,7071212121270421519,许昌市-魏都区,许昌1区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-10-10 ~ 2025-03-31,173天,3690439317919054,许昌（凤）-孟雪玲,许昌总部运营岗,
7419502720823871542,平台代运营服务,代运营,许昌市东城区康之魄保健服务中心,7213230825498740769,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2024-10-08 ~ 2025-03-31,175天,3690439317919054,许昌（凤）-孟雪玲,许昌总部运营岗,商户取消了本次合作
7419493593485723698,平台代运营服务,代运营,刘氏修脚,7287858184117553192,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-10-11 ~ 2025-10-10,365天,2722834096868398,鄢陵（龙）-张帅兵,鄢陵BD,
7419492232464058422,平台代运营服务,代运营,花心思鲜花蛋糕饮品,7201423434419537935,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-10-11 ~ 2025-10-10,365天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7419492406720268314,平台代运营服务,代运营,禹州市兰娃食品店（个体工商户）,7419262485330495528,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-01,338天,161006933772791,禹州（龙）-周进,禹州BD,超时自动取消合作
7419492406707603506,平台代运营服务,代运营,丽水金沙商务会所,7290849548891588643,许昌市-禹州市,许昌2区（新）,总部账户,,,订单取消,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-10-11 ~ 2025-10-10,365天,161006933772791,禹州（龙）-周进,禹州BD,该订单已超过服务开始时间
7419278649918064655,平台代运营服务,代运营,漾肤美学·美甲·纹绣·养生,7385127722932045860,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-丽人行业,2024-09-28 ~ 2025-09-27,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,
7419276398583941156,平台代运营服务,代运营,刘文祥芳姐餐饮麻辣烫(曙光路店),7390528920354818074,许昌市-襄城县,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-29 ~ 2025-09-28,365天,1080153489292476,襄县（龙）-郝世博,襄县BD,服务商取消了本次合作
7419278150020007986,平台代运营服务,代运营,上善御足,7372034982723848201,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-09-28 ~ 2025-09-26,364天,7030138740922,禹州业务-孙帅兵,禹州运营岗,
7419262811184105482,平台代运营服务,代运营,鄢陵县现代网吧,7343539607503374390,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2024-09-28 ~ 2025-09-01,339天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7419261393613309987,平台代运营服务,代运营,李师傅麻辣羊蹄羊头肚包肉(健康路店),7419252874276554789,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-28 ~ 2025-09-11,349天,42234682544713,禹州（龙）-宋明阳,禹州BD,
7419259996527085595,平台代运营服务,代运营,茶里茶棋,7419082482115627060,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-09-28 ~ 2025-09-27,365天,3016700307183709,范萌珠,禹州BD,
7419258993006430243,平台代运营服务,代运营,大头室内垂钓馆,7400407696829777932,许昌市-禹州市,许昌2区（新）,总部账户,,,订单终止,区域服务模式,,商品自定义比例抽佣,固定抽佣,综合-休娱行业,2024-09-28 ~ 2025-09-03,341天,42234682544713,禹州（龙）-宋明阳,禹州BD,商户取消了本次合作
7419247888306849829,平台代运营服务,代运营,爱台球俱乐部,7418760426650880039,许昌市-鄢陵县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,统一比例抽佣,固定抽佣,综合-LE行业,2024-09-28 ~ 2025-09-27,365天,2414976262742628,鄢陵（龙）-张跃辉,鄢陵BD,
7419243519308711962,平台代运营服务,代运营,耿家正宗王洛红烧猪蹄,7219593931959306300,许昌市-襄城县,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-28 ~ 2025-09-27,365天,3101044949653036,襄县（龙）-刘一航,襄县BD,
7419237547441702922,平台代运营服务,代运营,秦王卤,7419206239839635494,许昌市-禹州市,许昌2区（新）,总部账户,,,订单完成,区域服务模式,,商品自定义比例抽佣,固定抽佣,餐饮行业,2024-09-28 ~ 2025-09-27,365天,1715711029027582,禹州（龙）-徐世博,禹州BD,
7419235078628935714,平台代运营服务,代运营,阳光洗浴,7411733307823573001,许昌市-魏都区,许昌1区（新）,总部账户,,,订单终止,区域服务模式,,统一比例抽佣,固定抽佣,综合-休娱行业,2024-09-28 ~ 2025-09-18,356天,3690439317919054,许昌（凤）-孟雪玲,许昌总部运营岗,商户取消了本次合作
